user_id,item_id
22,683
22,684
22,685
22,686
22,687
22,688
22,689
22,690
22,691
22,692
22,693
22,694
23,716
23,717
23,718
23,719
23,720
23,721
23,722
23,723
23,724
23,725
23,726
23,727
23,728
23,729
23,730
23,731
23,732
23,733
23,734
23,735
23,736
23,737
23,738
23,739
23,740
23,741
23,742
23,743
23,744
23,745
23,746
23,747
23,748
23,749
23,750
23,751
23,752
23,753
23,754
23,755
23,756
23,757
23,758
23,759
23,760
23,761
23,762
23,763
23,764
23,765
23,766
23,767
23,768
23,769
23,770
23,771
23,772
23,773
23,774
23,775
23,776
23,777
23,778
23,779
23,780
23,781
23,782
23,783
23,784
23,785
23,786
23,787
23,788
23,789
23,790
23,791
23,792
23,793
23,794
23,795
23,796
23,797
23,798
23,799
23,800
23,801
23,802
23,803
23,804
23,805
23,806
23,807
23,808
23,809
23,810
23,811
23,812
23,813
23,394
23,814
23,815
23,816
23,817
23,818
23,819
23,820
23,821
23,822
23,823
23,824
23,825
23,826
23,827
23,828
23,829
23,830
23,831
23,832
23,833
23,834
23,835
23,836
23,837
23,838
23,839
24,895
24,896
24,897
24,898
24,899
24,900
24,901
24,902
24,903
24,904
24,905
24,906
24,907
24,908
24,909
24,910
24,911
24,912
24,913
24,914
24,915
24,916
24,917
25,927
25,591
25,928
25,929
25,930
25,931
25,932
25,933
25,934
25,935
25,936
25,937
26,944
26,945
26,946
26,947
26,948
26,949
26,487
26,950
26,951
26,952
26,497
26,953
26,954
26,955
27,961
27,962
27,963
27,964
27,965
27,966
27,967
27,968
27,969
27,970
27,971
27,972
27,973
27,974
27,975
27,976
27,977
27,978
27,979
27,980
27,981
27,982
27,983
27,984
27,985
28,996
28,131
28,997
28,998
28,999
28,1000
28,1001
29,1005
29,1006
29,1007
29,1008
29,1009
29,1010
29,1011
29,1012
29,1013
29,1014
29,1015
30,1021
30,1022
30,1023
30,1024
30,1025
30,1026
30,1027
30,1028
30,1029
30,1030
30,1031
30,1032
30,1033
30,1034
30,1035
30,1036
30,1037
30,1038
30,1039
30,1040
30,1041
30,1042
30,1043
31,1054
31,1055
31,1056
31,1057
31,582
31,1058
31,1059
31,1060
31,1061
32,513
32,1066
32,1067
32,1068
32,1069
32,1070
32,1071
32,1072
32,1073
32,1074
32,1075
33,1081
33,1082
33,1083
33,880
33,721
33,1084
33,1085
33,754
33,1086
33,837
33,1087
33,1088
33,1089
33,811
33,1090
33,1091
33,1092
33,1093
33,1094
34,1103
34,598
34,1104
34,1105
34,569
34,1106
34,1107
34,1108
34,1109
34,1110
34,579
34,1111
34,1112
34,1113
34,1114
34,1115
34,1116
34,1117
34,1118
34,1119
34,1120
34,1121
34,1122
34,1123
34,1124
34,1125
34,1126
34,1127
34,1128
34,1129
34,1130
34,1131
34,1132
34,1133
34,1134
34,1135
34,1014
34,1136
34,1137
34,1138
34,1139
34,1140
34,1141
34,1142
35,1161
35,1162
35,1163
35,1164
35,1165
35,1166
35,1167
35,1168
35,1169
35,1170
35,1171
35,1172
35,1173
35,1174
35,1175
35,1176
35,1177
35,1178
35,1179
35,1180
35,1181
35,1182
35,1183
36,1194
36,1195
36,1196
36,1197
36,1198
36,1199
36,1200
37,1204
37,1205
37,1206
37,1207
37,1208
37,228
37,1209
37,1210
37,1211
37,1212
37,1213
37,1214
37,1215
37,1216
37,1217
37,1218
37,300
37,1219
37,1220
37,1221
37,1222
37,1223
37,1224
38,1232
38,1233
38,1234
38,1235
38,1236
38,1237
38,1238
39,573
39,554
39,583
39,542
39,612
39,581
39,537
39,645
39,599
39,560
39,643
39,607
39,547
39,539
39,571
40,1242
40,1173
40,1243
40,1244
40,1245
40,1246
40,1247
40,1248
40,1249
40,1250
41,1256
41,1257
41,1258
41,1259
41,1260
41,1261
41,1262
41,1263
41,1264
41,1265
41,1266
41,1267
41,1268
41,1269
41,1270
41,1271
41,1272
41,1273
41,1274
41,1275
41,1276
42,1287
42,1288
42,1289
42,1290
42,303
42,1291
42,1292
42,1293
42,1294
42,1295
42,1296
42,1297
42,1298
42,1299
42,1300
42,1301
42,1302
42,1303
42,1304
42,1305
42,1306
42,1307
42,1308
42,1309
42,1310
42,1311
42,1312
42,1313
43,1012
43,1327
43,1328
43,1329
43,1330
43,1331
43,617
43,1332
43,1333
43,1334
43,602
43,1335
43,1336
43,584
43,227
43,1337
43,997
43,1338
43,1339
43,1340
43,1341
43,1342
43,1343
43,1344
43,1345
43,1346
43,1347
43,1348
43,1349
43,1350
43,1351
43,1352
43,1353
43,1354
43,1110
43,1355
43,1356
43,1357
43,1358
43,1359
43,1360
43,1361
43,1362
43,1363
43,1364
43,1365
43,1366
43,1367
43,1368
43,1369
43,1370
43,1001
43,1371
43,1372
43,1373
43,1374
43,1375
43,1376
43,1377
44,1401
44,1402
44,1403
44,1404
44,429
44,1405
44,1406
44,1407
44,1408
44,1409
44,1410
44,1411
44,998
44,1412
44,1413
44,1414
44,1415
44,1416
44,1417
44,1418
44,999
44,1419
44,1420
45,1430
45,1431
45,1432
45,1433
45,1434
45,1435
45,1436
45,1437
45,1438
45,1439
45,1440
45,1441
45,1442
45,1443
45,1444
46,1452
46,1453
46,860
46,1454
46,1455
46,875
46,1456
46,753
46,1457
46,1458
46,1459
46,1460
46,1461
46,1462
46,1087
46,856
46,1463
46,1464
46,1465
46,1466
46,1467
46,1468
46,858
46,871
46,1469
46,1470
46,1471
46,1472
46,1473
46,1474
46,725
46,1475
46,1102
46,1476
46,1477
46,1478
46,1479
46,1480
46,811
46,1481
46,1482
46,1483
46,1484
46,1485
46,1486
46,1487
46,1488
46,1489
46,1490
46,600
46,844
46,1491
46,1492
46,1493
46,1494
46,1495
46,1496
46,6
46,781
46,1497
46,1498
46,1499
46,764
46,1500
46,806
46,1501
46,1502
46,1503
46,1504
46,1505
46,1506
46,1507
46,1508
46,1509
46,1510
46,1511
46,1512
47,1542
47,1543
47,1544
47,1545
47,1546
47,786
47,1547
47,1548
47,1549
47,1550
47,1551
47,1552
47,1553
47,1554
47,1555
47,1556
48,1565
48,1566
48,1567
48,1568
48,1569
48,1570
48,1571
48,1572
48,1573
48,1574
48,1575
48,1576
48,1577
48,998
48,1578
48,1579
48,1362
48,1580
48,1581
48,1582
48,1411
49,1588
49,1589
49,1111
49,1590
49,1591
49,1592
49,1593
49,1594
49,1595
49,1008
49,1596
49,1597
49,1598
49,535
49,1599
49,1600
49,1601
49,1602
49,1603
49,486
49,1604
49,1605
49,1606
49,1607
49,1608
49,620
49,1609
49,617
49,1610
49,1611
49,1612
49,1613
49,1116
49,1614
49,1615
49,1616
49,1617
49,1618
49,1619
49,1620
49,1621
49,1622
49,1623
49,1624
49,1625
49,1626
49,1627
49,1628
49,1629
49,1630
49,1631
49,1632
49,1633
49,1153
49,1634
49,1635
49,1636
49,1637
49,1638
49,1639
49,579
49,753
49,1640
49,1641
49,1642
49,750
49,1643
49,1644
49,1645
49,1646
49,1647
49,1648
49,1649
49,1001
49,1650
49,1651
49,1652
49,1653
49,1654
49,1655
49,1656
49,1657
49,1658
49,1659
49,1660
49,1661
49,1662
49,1663
49,1664
49,1665
49,1666
49,1667
49,1668
49,1669
49,1670
49,1671
49,1672
49,1673
49,1674
49,1675
49,1676
49,1677
49,1484
49,1678
49,1679
49,1680
49,1681
49,1682
49,1683
49,1684
49,1685
49,1686
49,1687
49,1688
49,1689
49,144
49,1690
49,1691
49,1692
49,1693
49,1694
49,1695
49,1696
49,1697
49,1698
49,1699
49,1700
49,1701
49,1702
49,1703
49,1704
49,1705
49,1706
49,1707
49,1708
49,1709
49,1710
49,1711
49,1712
49,1713
49,1714
49,1715
49,1716
49,1717
49,1718
49,1719
49,1720
49,1721
49,1584
49,1722
49,1723
49,1724
49,1725
49,1726
49,1727
49,1728
49,1729
49,1730
49,1731
49,1732
49,1733
49,1734
49,1735
49,1736
49,778
49,1737
49,1738
49,1430
49,1739
49,1740
49,1741
49,1742
49,1560
49,1743
49,1744
49,1745
49,1746
49,1747
49,1748
49,1749
49,1750
49,1751
49,1752
49,1753
49,1754
49,141
49,1755
49,1756
49,622
49,1757
49,1758
49,1508
49,1759
49,1760
49,1761
49,1762
49,1485
49,1763
49,1764
49,1765
49,1766
49,1767
49,1768
49,1769
49,1770
49,1771
49,1772
49,1773
49,1774
49,1775
49,1776
49,799
49,1777
49,1778
49,1779
49,1780
49,1781
49,1782
49,1783
49,1784
49,1785
49,1786
49,1787
49,1788
49,1789
49,1790
49,1160
49,1791
49,824
49,1792
49,1793
49,1794
49,1795
49,1796
49,1797
49,1128
49,1798
49,1799
49,1800
49,1801
49,1802
49,1803
49,1804
49,1805
49,1806
49,1807
49,1522
49,1808
50,1906
50,1907
50,1908
50,622
50,593
50,1909
50,626
50,579
50,1131
50,1139
50,225
50,1010
50,1910
50,1911
50,598
50,1912
51,1918
51,1919
51,1920
51,1921
51,1922
51,1923
51,1924
51,1925
51,1926
51,1927
51,1928
51,1929
51,1930
51,1405
51,275
51,1931
51,1932
51,1933
51,1934
51,1935
51,1936
51,1937
51,1938
51,1939
51,1940
51,1941
51,1942
51,1080
51,1943
51,1944
51,1945
51,1946
51,1947
51,1948
51,1949
51,1950
51,1951
51,1952
51,1953
51,1411
51,1954
51,133
51,1955
51,1956
51,1957
51,1958
51,1959
51,1960
51,1961
51,1962
51,1963
51,1964
51,1965
51,1966
51,1337
51,1967
51,1968
51,1969
51,1426
51,1970
51,1971
51,1972
51,1973
51,1974
51,1975
51,1976
51,1977
51,1978
51,1979
51,1980
51,1981
51,1982
51,1406
51,1072
51,1983
51,1984
51,1985
51,1986
51,1987
51,1988
51,1989
51,320
51,1990
51,1991
51,1992
51,1993
51,1994
51,1995
51,1996
51,1997
51,1998
51,1999
51,2000
51,2001
51,2002
51,1329
51,2003
51,2004
51,2005
51,2006
51,2007
51,2008
51,2009
51,2010
51,2011
51,2012
51,2013
51,2014
51,2015
51,2016
51,2017
51,2018
51,1168
51,2019
51,2020
51,2021
51,2022
51,2023
51,2024
51,2025
51,998
51,2026
51,2027
51,2028
51,1067
51,2029
51,2030
51,2031
51,2032
51,2033
51,1401
52,2085
52,315
52,312
52,2086
52,2087
52,2088
52,1212
52,2089
52,2090
52,2091
52,2092
52,2093
52,2094
52,2095
52,309
52,2096
52,2097
52,2098
52,2099
52,2100
52,2101
52,439
52,335
52,299
52,2102
53,2112
53,2113
53,2114
53,2115
53,2116
53,2117
53,2118
53,2119
53,2120
53,2121
53,2122
53,2123
53,2124
53,2125
53,1761
53,600
53,2126
53,2127
53,2128
53,2129
53,1762
53,2130
53,2131
54,2142
54,2143
54,2144
54,2145
54,2146
54,2147
54,2148
54,2149
54,2150
54,2151
54,2152
54,2153
54,427
54,2154
54,2155
54,2156
54,2157
54,2158
54,2159
54,1593
54,2160
54,2161
54,2162
54,2163
55,2173
55,2174
55,608
55,2175
55,2176
55,2177
55,868
55,2178
55,2179
55,600
55,2180
55,2181
55,2182
55,2183
55,1750
55,2184
55,2185
55,2186
55,873
55,2187
55,2188
55,2189
55,1374
55,73
55,2190
55,2191
55,2192
55,2193
55,2194
55,2195
55,2196
55,2197
55,2198
55,2199
55,2200
55,1548
55,2201
55,2202
55,2203
55,2204
55,2205
55,2206
55,2207
55,2208
55,2209
55,2210
55,2211
55,2212
55,2213
55,1050
55,2214
55,2215
55,2216
55,10
55,1629
55,400
55,2217
55,2218
56,2237
56,203
56,2238
56,2239
56,2240
56,2241
56,2242
57,2243
57,2244
57,2245
57,2246
57,2247
57,2248
57,2249
57,2250
57,2251
57,2252
57,465
57,2253
57,426
57,2254
57,2255
57,2256
57,2257
57,2258
57,2259
57,2260
57,2261
57,467
57,2262
57,2263
57,2264
57,2265
57,2266
57,1996
57,2267
57,2268
57,2269
57,1340
57,2270
57,2271
57,2272
57,2273
57,2274
57,2275
57,461
57,2276
57,2277
57,1422
57,2278
57,2279
57,2280
57,2281
58,2298
58,2299
58,2300
58,2301
58,2302
58,2303
58,2304
58,2305
58,2306
58,2307
58,2308
58,2309
58,2310
58,2311
58,2312
58,2313
58,2314
58,2315
58,2316
58,2317
58,2318
58,2319
58,2320
58,2321
58,1148
59,2334
59,2335
59,2336
59,2337
59,2338
59,2339
59,2340
59,2341
59,2342
59,2343
59,2344
59,2345
59,2346
59,2347
59,2348
59,2349
59,2350
59,2351
60,1012
60,2361
60,2362
60,1008
60,2363
60,1139
60,2364
61,2368
61,1589
61,2369
61,2370
61,579
61,2371
61,2372
62,2376
62,2377
62,2378
62,2379
62,2380
62,2327
62,2381
62,2382
62,2383
62,2384
62,2385
62,2386
62,2387
62,2388
62,2389
62,2390
62,2391
62,2392
62,2393
62,2394
63,2402
63,2403
63,2404
63,2405
63,2406
63,2407
63,2408
64,2332
64,2376
64,2327
64,2411
64,2412
64,2413
64,2414
64,2304
64,2301
64,2298
64,2401
65,2418
65,2419
65,2420
65,2421
65,2422
65,2423
65,2424
65,2425
65,2426
65,2427
65,122
66,2434
66,2435
66,1427
66,987
66,184
66,2436
66,2437
66,2381
66,2438
66,2439
66,1127
66,2440
66,1799
66,2441
66,2442
66,2443
66,2444
66,2445
66,2446
66,2447
66,2448
66,2449
66,2450
66,2451
66,1917
66,980
66,1908
66,2452
66,2453
66,1271
66,2454
66,2455
66,2456
66,968
66,2457
66,2458
66,2459
66,2460
66,2461
66,2462
66,2463
66,2464
66,2465
66,2466
66,2467
66,2468
66,2469
66,904
66,2470
66,2338
66,1133
66,2471
66,2472
66,2473
67,2489
67,2490
67,2491
67,2492
67,2493
67,2494
67,2495
67,2496
67,2497
67,2498
67,2499
67,2500
67,2501
67,2502
67,2503
67,2504
67,2505
67,2506
67,2507
67,2508
67,2509
67,2510
67,2511
67,2512
67,1414
67,2513
67,2514
67,2515
68,2528
68,2529
68,2530
68,2531
68,2532
68,2533
68,2534
68,2535
68,2536
68,2537
68,2538
68,2539
68,2540
68,2541
68,2542
68,2543
68,2544
68,2545
68,2546
68,2547
68,2548
68,2549
68,2550
68,2551
68,2552
68,2553
68,2554
68,2555
68,2556
68,2557
68,2558
68,2559
68,2560
68,2561
68,2562
68,2563
68,2564
68,2565
68,2566
68,2567
68,2568
68,2569
68,2570
68,2571
68,2572
68,2573
68,2574
68,2575
68,2576
68,2577
68,2578
68,2579
68,2580
68,2581
68,2582
68,2583
68,2584
68,2585
68,2586
68,2587
68,2588
68,2589
68,2590
68,2591
68,2592
68,2593
68,2594
68,2595
68,2596
68,2597
68,2598
68,2599
68,2600
68,2601
68,2602
68,2603
68,2604
68,2605
68,2606
68,2607
68,2608
68,2609
68,2610
68,2611
68,2612
68,2613
68,2614
68,2615
68,2616
68,2617
68,2618
68,2619
68,2620
68,2621
68,2622
68,2623
68,2624
68,2625
68,2626
68,2627
68,2628
68,2629
68,2630
68,2631
68,2632
68,2633
68,2634
68,2635
68,2636
68,2637
68,2638
68,2639
68,2640
68,2641
68,2642
68,2643
68,2644
68,2645
68,2646
68,2647
68,2648
68,2649
68,2650
68,2651
69,2706
69,2707
69,2708
69,2709
69,2710
69,2711
69,2712
69,2713
70,312
70,1012
70,2718
70,2719
70,575
70,592
70,2720
70,2721
70,2722
70,1133
70,2723
70,2724
70,1108
70,1000
70,2725
70,2726
70,2727
70,998
70,2488
71,2734
71,1349
71,1411
71,2735
71,2736
71,2737
71,2738
71,2739
71,2740
71,2741
71,1363
71,1943
71,2742
71,2084
71,2743
71,2744
71,2745
72,2750
72,994
72,2751
72,396
72,2752
72,2753
72,906
72,900
72,237
73,2757
73,2732
73,2758
73,426
73,2759
73,2760
73,2761
73,2762
74,2766
74,2767
74,809
74,2768
74,2769
74,2770
74,1476
74,1854
74,1884
74,2771
74,2772
74,2195
74,2773
74,2774
74,2775
74,1693
74,2776
74,1797
74,2777
74,2178
74,2778
74,400
74,2779
74,1867
74,2780
74,1484
74,2781
74,2782
74,1754
74,2783
74,2784
74,2785
74,2786
74,2262
74,2787
74,802
74,2788
74,2789
74,2790
74,2791
75,2804
75,2805
75,2806
75,2789
75,754
75,2807
75,2808
75,2809
75,2810
75,2811
75,2812
75,1026
75,2813
75,2814
75,2815
75,2816
75,2817
75,2818
75,1029
75,2819
75,2820
75,2821
75,2822
75,2823
75,2824
75,2825
75,2826
75,1027
75,1547
75,2827
75,2828
75,1793
75,2829
75,1790
75,1434
75,2830
75,2831
75,2832
75,24
75,2833
75,2834
75,2835
75,2836
75,2837
75,2838
75,1481
75,2839
75,61
75,2840
75,11
75,2841
75,2842
75,2843
76,2864
76,2865
76,2866
76,352
76,349
76,2867
76,2868
77,2872
77,2873
77,67
77,2874
77,2875
77,1443
77,2876
77,2877
77,2878
78,2884
78,2885
78,2886
78,2887
78,2888
78,2889
78,2890
78,2891
78,2892
78,2893
78,2894
78,2895
78,2896
78,2897
78,2898
78,2899
78,2900
78,2901
78,2902
78,1176
78,2903
78,2904
78,2905
78,2906
78,2907
78,2908
78,2909
78,2910
78,2911
78,2912
78,2913
78,2914
78,2915
78,2916
78,2917
78,2918
78,2919
78,2920
78,2921
78,2922
78,2923
78,2924
78,2925
78,2926
78,2927
78,2928
78,2929
78,2930
78,2931
78,2932
78,2933
78,2934
78,2935
78,2936
78,2937
78,2938
78,2939
78,2940
78,2941
78,2942
78,2943
78,2944
78,2945
78,2946
78,2947
78,2948
78,2949
78,2950
78,2951
78,2952
78,2953
78,2954
78,2955
78,2956
78,2957
78,2958
78,2959
78,2960
78,2961
78,2962
78,2963
78,2964
78,2965
78,2966
78,2967
78,2968
78,2969
78,2970
78,2971
78,2972
78,2973
78,2974
78,2975
78,2976
78,2977
79,1068
79,3020
79,3021
79,468
79,3022
79,3023
79,3024
80,3027
80,561
80,3028
80,3029
80,3030
80,3031
80,3032
81,3036
81,3037
81,3038
81,3039
81,3040
81,3041
81,3042
81,2927
81,3043
82,3047
82,3048
82,3049
82,3050
82,3051
82,3052
82,3053
82,3054
82,3055
82,3056
82,980
82,3057
82,3058
82,3059
82,3060
82,2437
82,3061
82,3062
82,3063
82,3064
82,3065
82,3066
82,3067
82,3068
82,3069
82,3070
82,3071
82,3072
82,3073
82,3074
82,423
82,3075
82,3076
82,3077
82,3078
82,3079
82,3080
82,1064
82,3081
82,3082
82,3083
82,3084
82,3085
82,3086
82,3087
82,2472
82,3088
82,3089
82,2382
82,3090
82,3091
82,3092
82,3093
82,3094
82,3095
82,3096
82,3097
82,3098
82,3099
82,3100
82,3101
82,3102
82,3103
82,3104
82,3105
82,3106
82,3107
82,3108
82,3109
82,3110
82,3111
82,3112
82,3113
82,3114
82,3115
82,3116
82,3117
82,2317
82,2477
82,3118
82,3119
82,3120
82,3121
82,3122
82,3123
82,3124
82,3125
82,3126
82,3127
82,3128
82,3129
82,3130
82,2330
82,410
82,3131
82,3132
82,1063
82,3133
82,365
82,3134
82,3135
82,3136
82,3137
82,1008
82,3138
82,3139
82,3140
82,3141
82,2338
82,3142
82,3143
82,386
82,3144
82,3145
82,3146
82,3147
82,501
82,3148
82,3149
82,3150
82,3151
82,3152
82,3153
82,3154
82,3155
82,3156
82,3157
82,2447
82,3158
82,3159
82,3160
82,3161
82,2439
82,3162
82,3163
82,3164
82,3165
82,3166
82,3167
82,3168
82,3169
82,3170
82,3171
82,3172
82,3173
82,3174
82,3175
82,988
82,3176
82,3177
82,3178
82,3179
82,3180
82,3181
82,3182
82,3183
83,3246
83,3247
83,3046
83,3248
83,1192
83,3249
83,1254
84,3252
84,3253
84,3254
84,3255
84,3256
84,3257
84,2467
84,3258
84,3259
84,3260
84,3261
84,3262
84,1189
84,3263
84,3264
84,3265
84,3266
84,3267
84,3268
84,3269
84,3270
84,3271
84,3272
84,3273
84,3274
84,3275
84,3276
85,3289
85,3290
85,2343
85,579
85,2335
85,3291
85,3292
85,3293
85,3294
86,3298
86,3299
86,3300
86,3301
86,3302
86,3303
86,3304
86,2259
86,2266
86,3305
86,3306
86,2244
86,3307
86,3308
86,2021
86,3309
86,1002
86,3310
86,3311
86,3312
86,3313
86,3314
86,3315
86,3316
86,3317
86,3318
86,2525
86,3319
86,3320
86,2250
86,3321
86,138
86,3322
86,3323
86,3324
86,3325
87,3341
87,3342
87,3343
87,3344
87,2096
87,3345
87,3346
87,961
87,3347
87,443
87,3348
87,3349
87,1211
87,3350
87,3351
87,3352
87,3353
87,3354
87,3355
87,3356
87,3357
87,3358
87,3359
88,3369
88,422
88,3370
88,3371
88,1296
88,3372
88,3373
89,3377
89,3378
89,3379
89,3380
89,3381
89,3382
89,677
89,653
89,280
89,3383
89,3384
89,174
89,3385
89,3386
89,668
89,3387
89,3388
89,1212
90,3395
90,3396
90,3397
90,3398
90,3399
90,3400
90,3401
90,1203
90,3402
90,3403
90,3404
90,1589
90,3405
90,3406
90,1917
90,1133
90,3313
90,3407
90,3408
90,3409
90,994
90,3410
90,3411
90,3412
90,3413
90,227
90,3414
90,3415
90,3416
90,3417
90,2739
90,3418
90,3419
90,3305
90,3420
90,3421
90,3422
90,906
90,3423
90,3054
90,3424
90,3425
90,3426
90,3427
90,3428
90,3429
90,3430
90,3431
90,3432
90,963
90,3433
90,3434
90,3435
90,1551
90,3436
90,3437
90,914
90,3438
90,3439
90,3314
90,3440
90,1123
90,3441
90,2448
90,3442
90,1008
90,1560
90,3443
91,3467
91,3468
91,1141
91,3469
91,3470
91,3471
91,3472
91,278
91,3473
91,3474
92,1020
92,497
92,3480
92,3481
92,3482
92,3483
92,3484
92,3485
92,3486
93,3292
93,3491
93,3492
93,1146
93,937
93,3493
93,3494
93,3495
93,3496
93,3497
93,3498
93,3499
93,3500
93,1414
93,1217
93,3501
93,3502
93,3503
93,3504
93,3505
93,3506
93,3507
93,3508
93,3509
93,3510
93,3511
93,3358
93,3512
93,3513
93,3514
94,3523
94,3524
94,3525
94,3526
94,3527
94,3528
94,3529
94,3530
94,3531
94,3532
94,3533
94,3534
94,3535
94,3536
94,3537
94,3538
94,3539
95,3547
95,3548
95,1162
95,3549
95,3550
95,3551
95,3326
95,3552
95,237
95,3553
95,3554
95,3555
95,3556
95,3557
95,3558
95,3559
95,297
95,3560
96,3567
96,3568
96,121
96,3569
96,1297
96,1589
96,110
96,1291
96,3570
96,3571
96,3572
96,1294
96,3573
96,3574
96,3575
96,2870
96,122
96,3576
96,1311
97,1221
97,138
97,3582
97,3583
97,3584
97,3585
97,2044
97,3586
97,3587
97,1230
97,3588
97,3589
97,995
97,3590
97,1387
97,3514
97,3591
97,3592
97,3593
97,135
97,3594
97,3595
97,3596
97,3597
97,3598
97,3599
97,2422
97,994
97,1411
97,1204
98,3608
98,1908
98,3609
98,3610
98,3611
98,1669
98,3612
98,3613
98,3614
98,455
98,3615
99,3621
99,1414
99,3622
99,3623
99,3624
99,3625
99,3626
99,3627
99,3628
99,3629
99,3630
99,3631
99,1311
99,3025
100,3638
100,1427
100,468
100,1589
100,3504
100,1245
100,3639
100,3640
100,1000
100,3641
100,3642
100,3643
100,3644
100,3645
101,3651
101,3652
101,1677
101,3653
101,1217
101,3654
101,3655
101,1225
101,3656
101,1336
101,1157
101,3657
101,3658
101,266
101,3659
101,1911
101,3660
101,3661
101,3662
101,3663
101,213
101,3664
101,3665
102,3674
102,3675
102,1309
102,3676
102,1224
102,439
102,3677
102,3678
102,3369
102,3679
102,311
102,3680
102,352
102,126
102,3681
102,3682
102,335
102,3683
102,3684
103,3693
103,3694
103,3695
103,3650
103,3696
103,3697
103,3698
103,3281
103,3699
104,3703
104,96
104,3704
