user_id,item_id
44,1421
44,1422
44,1423
44,994
44,904
45,1445
45,1446
45,1447
46,1513
46,1514
46,1515
46,1516
46,1517
46,755
46,1518
46,738
46,1519
46,1520
46,1521
46,750
46,1086
46,1522
46,1523
46,1524
46,1525
47,1557
47,1558
47,1559
47,1560
48,1583
48,889
48,1584
48,1585
48,841
49,1809
49,1567
49,1810
49,1811
49,1812
49,1813
49,1814
49,1815
49,1816
49,1431
49,1817
49,1818
49,1819
49,1820
49,815
49,1566
49,1558
49,1821
49,1822
49,1823
49,1824
49,1825
49,1826
49,1827
49,1828
49,1829
49,1830
49,1831
49,1832
49,1833
49,1834
49,1835
49,1836
49,1837
49,1838
49,1839
49,146
49,1840
49,1841
49,1842
49,1843
49,1844
49,1845
49,1037
49,1846
49,1847
49,1848
49,1849
49,1850
49,812
49,1851
49,1852
49,881
50,1913
50,486
50,584
51,2034
51,2035
51,2036
51,2037
51,2038
51,2039
51,2040
51,2041
51,2042
51,2043
51,2044
51,2045
51,2046
51,2047
51,2048
51,2049
51,2050
51,2051
51,2052
51,2053
51,2054
51,276
51,2055
51,2056
51,2057
51,2058
51,2059
51,1132
52,2103
52,2104
52,343
52,316
52,2105
52,999
53,2132
53,2133
53,2134
53,2135
53,2136
54,2164
54,2165
54,2166
54,2167
54,2168
55,2219
55,2220
55,2221
55,2222
55,2223
55,2224
55,2225
55,796
55,2226
55,2227
55,2228
55,2229
56,222
56,209
57,2282
57,1826
57,1359
57,2283
57,2284
57,2285
57,2286
57,2287
57,2288
57,2289
58,2322
58,2323
58,2324
58,2325
58,2326
58,2327
59,2352
59,2353
59,2354
59,2355
60,2365
60,2366
61,2373
61,2374
62,2309
62,2395
62,2396
62,2397
63,1177
63,2409
64,2323
64,2415
65,2428
65,2429
65,2430
66,2474
66,2259
66,1272
66,2475
66,225
66,845
66,2476
66,2477
66,2478
66,2339
66,2479
66,2382
67,2516
67,2517
67,2518
67,2519
67,2520
67,2521
68,2652
68,2653
68,2654
68,2655
68,2656
68,2657
68,2658
68,2659
68,2660
68,2661
68,2662
68,2663
68,2664
68,2665
68,2666
68,2667
68,2668
68,2669
68,2670
68,2671
68,2672
68,2673
68,2674
68,2675
68,2676
68,2677
68,2678
69,2714
69,2715
70,2728
70,2729
70,2730
70,2731
71,2746
71,1907
71,2747
71,1346
72,429
72,2754
73,2763
73,2764
74,2792
74,1755
74,2793
74,2794
74,66
74,849
74,2795
74,2796
74,426
75,2844
75,1493
75,2845
75,2846
75,2847
75,2848
75,2849
75,2850
75,2851
75,2852
75,1037
75,2853
76,2869
76,2870
77,2879
77,2880
78,2978
78,2979
78,2980
78,2981
78,2982
78,2983
78,2984
78,2985
78,2986
78,2987
78,2988
78,2989
78,2990
78,2991
78,2992
78,2993
78,2994
78,2995
78,2996
78,2997
78,2998
79,3025
79,3026
80,3033
80,3034
81,3044
81,2475
82,3184
82,3185
82,3186
82,3187
82,987
82,3188
82,3189
82,3190
82,3191
82,3192
82,3193
82,3194
82,3195
82,3196
82,3197
82,3198
82,3199
82,394
82,3200
82,3201
82,3202
82,3203
82,3204
82,3205
82,3206
82,3207
82,3208
82,3209
82,3210
82,2308
82,3211
82,3212
82,3213
82,3214
83,3250
83,3251
84,3277
84,3278
84,3279
84,3280
84,3281
84,3282
85,2334
85,626
86,3326
86,3327
86,3328
86,3329
86,3330
86,3331
86,3332
86,3333
87,3360
87,3361
87,3362
87,3363
87,928
88,3374
88,3375
89,683
89,3389
89,3390
89,3391
90,3444
90,3445
90,3446
90,904
90,1177
90,968
90,210
90,460
90,3447
90,3448
90,3449
90,3450
90,3451
90,3452
90,3453
91,3475
91,3476
92,3487
92,3488
93,3515
93,3516
93,3517
93,3518
93,3519
93,1889
94,3540
94,3541
94,3542
94,3543
95,2404
95,3561
95,1218
95,3562
96,3577
96,3578
96,3579
96,3580
97,266
97,3600
97,3601
97,3602
97,3358
97,3603
98,904
98,3616
98,3617
99,3632
99,3633
99,3634
100,3646
100,3647
100,3648
101,3666
101,3667
101,3668
101,3351
101,3605
102,3685
102,3686
102,3687
102,3688
103,3700
103,513
104,2215
104,3712
104,3713
105,3158
105,423
105,3719
106,3731
106,3732
107,3306
107,2040
107,3752
107,3753
107,1969
108,1410
108,3772
108,3773
108,3774
108,3775
109,3786
109,3787
110,3795
110,2671
111,3808
111,3809
111,3810
112,3871
112,459
112,3872
112,3329
112,296
112,3383
112,3873
112,2508
112,3874
112,3875
112,3876
112,3877
112,3687
112,3878
112,3879
112,3880
112,3881
112,3882
113,3908
113,863
113,3909
114,3934
114,3935
114,3936
114,3937
114,3938
114,2735
114,3939
115,3956
115,3957
115,3958
116,994
116,4007
116,4008
116,4009
116,3138
116,4010
116,4011
116,4012
116,4013
116,4014
116,4015
116,4016
116,4017
116,4018
116,4019
117,4054
117,4055
117,3725
117,4056
117,4057
117,4058
117,4059
118,326
118,4096
118,4097
118,906
118,4098
118,4099
118,1414
118,4100
118,4101
118,4102
118,4103
119,2001
119,4114
120,4122
120,2430
121,1160
121,4130
122,4158
122,4054
122,4159
122,4160
122,4161
122,4162
122,2259
123,4173
123,4174
124,1311
124,4185
124,4186
124,3606
125,4199
125,4200
126,2120
126,367
126,4354
126,4355
126,4356
126,4357
126,4358
126,4359
126,4360
126,4361
126,4362
126,4363
126,4364
126,4365
126,4366
126,4367
126,4368
126,4369
126,4370
126,4371
126,4372
126,4373
126,1630
126,4374
126,4375
126,4376
126,4377
126,4378
126,4379
126,4380
126,4381
126,4382
126,4383
126,1864
126,4384
126,4385
126,1885
126,4386
126,1662
126,4387
127,4446
127,4447
127,4448
127,4449
127,1773
127,4450
128,4506
128,752
128,4507
128,464
128,4508
128,4509
128,3723
128,4313
128,4510
128,4511
128,4512
128,4513
128,4514
128,4317
128,4515
129,4541
129,1410
129,3872
129,4101
129,903
130,2175
130,4604
130,4233
130,4605
130,1638
130,4606
130,4607
130,1476
130,4608
130,4609
130,4610
130,4611
130,4612
130,4613
130,4614
130,4615
130,4616
130,4617
130,4284
130,4618
130,4619
131,4645
131,4409
131,4646
131,4647
131,4648
132,4661
132,4374
132,4662
133,293
133,320
133,4672
134,4689
134,371
134,4690
134,303
135,4702
135,4703
135,4704
136,652
136,2486
136,3099
136,4717
137,4724
137,146
138,4735
138,4736
138,2239
139,4744
139,4745
139,1226
140,4789
140,4790
140,4791
140,4329
140,1506
140,1474
140,4792
140,4793
140,4356
140,4794
140,1650
140,4373
140,4795
140,4796
140,4797
140,1502
140,4364
141,4814
141,368
142,4816
142,4817
143,4830
143,4831
143,511
143,1079
143,4832
144,4845
144,4846
144,4847
144,4848
144,4849
145,4354
145,4858
146,4862
146,904
147,4872
147,4245
147,2139
147,4873
148,2064
148,4883
148,3823
149,3629
149,2513
149,4897
149,1069
150,465
150,2294
151,3293
151,4907
152,4919
152,4920
153,4930
153,4042
154,4969
154,906
154,4970
154,3025
154,4971
154,4972
154,4973
154,926
154,4974
154,4101
154,4975
154,4976
154,3443
154,3465
155,4987
155,4988
156,5012
156,5013
156,5014
156,2381
156,5015
156,5016
156,3084
156,5017
157,5030
157,5031
158,681
158,4942
158,3981
158,3400
158,5053
158,368
159,5063
159,5064
160,5083
160,5084
160,237
160,5085
160,5086
160,5087
160,3853
161,5103
161,5104
162,5141
162,5142
162,5143
162,1380
162,5144
162,5145
162,5146
162,5147
162,5148
162,1327
163,5163
163,915
164,5170
164,5171
165,744
165,765
165,2771
166,5190
166,5191
166,60
167,5216
167,1164
167,3334
167,5217
167,1189
167,453
168,5232
168,5233
168,5234
168,546
169,5307
169,1340
169,5308
169,5309
169,5310
169,5311
169,5312
169,1364
169,5313
169,3786
169,5314
169,5315
169,5316
169,5317
169,5318
169,5319
169,3708
169,5320
169,5321
169,1342
169,5322
169,5323
169,1690
169,5324
169,5325
169,5326
170,4690
170,5348
171,5356
171,5357
172,5363
172,5364
172,1174
173,5390
173,5391
173,5392
173,5393
173,666
173,5394
174,5407
174,5408
175,5419
175,5420
176,5430
176,1157
176,5431
177,5438
177,435
178,5450
178,1134
178,5451
179,5465
179,5466
179,5195
180,3203
180,3066
180,2382
180,3212
180,3184
180,3124
180,3111
180,3198
180,3145
180,3091
180,3160
181,1907
181,4091
181,1376
181,1121
181,5486
182,5519
182,5520
182,5521
182,5522
182,1445
182,5523
182,5524
182,5525
183,5603
183,3292
183,5604
183,5605
183,5606
183,5607
183,5608
183,13
183,5609
183,5610
183,1030
183,5611
183,5612
183,5613
183,5614
183,5615
183,5616
183,5617
183,5618
183,5619
184,5637
184,5638
185,1277
185,1284
185,5650
186,454
186,3969
187,5731
187,1634
187,5732
187,5733
187,5734
187,5735
187,1740
187,5736
187,5737
187,5738
187,4040
187,5739
187,5740
187,4653
187,5741
187,5742
187,5743
187,5744
187,5745
187,15
187,5746
187,1632
187,5747
187,5748
187,5749
188,5774
188,5775
189,5786
189,2732
190,5805
190,5806
190,5807
190,5808
190,5809
190,5810
191,5820
191,271
192,5838
192,5839
192,2858
192,5840
192,4318
193,4744
193,2425
194,464
194,5871
194,5872
194,5873
194,1660
195,62
195,5896
195,2259
195,5897
195,5898
195,77
195,4407
195,72
196,5911
196,5912
197,138
197,1369
197,4682
197,133
197,3931
197,5928
198,499
198,3487
199,1015
199,3925
199,5950
199,1129
200,2961
200,2936
200,2943
200,2995
200,2952
200,2893
200,2937
200,2951
200,3019
200,2920
200,2946
200,2888
200,2931
200,2996
200,1176
200,2889
200,2940
200,2915
200,2942
200,2899
200,2981
201,4408
201,6005
201,2778
201,1630
201,6006
201,6007
201,4652
201,4226
201,4473
201,4522
201,6008
201,6009
201,4355
201,4465
201,4222
201,6010
201,6011
201,6012
201,6013
201,6014
201,6015
201,1498
201,4460
201,5760
201,6016
201,6017
202,4835
202,6046
202,2369
203,3193
203,6055
204,6109
204,6110
204,6111
204,2826
204,6112
204,6113
204,4471
204,6114
204,5719
204,6115
204,6116
204,4246
204,6028
204,6117
204,6118
204,5661
204,6119
204,6120
204,2838
204,4039
204,6121
205,644
205,581
205,539
205,6136
206,1770
206,6158
206,2112
206,6159
206,6160
206,3733
206,4526
206,6161
206,4516
206,6162
206,4209
207,6179
207,6180
207,435
207,1302
207,6181
208,6192
208,6193
208,6194
208,1442
209,6209
209,465
209,6210
209,3327
210,1189
210,306
210,3326
211,6233
211,6234
211,6235
211,5778
212,6249
212,5452
212,6250
212,6251
212,3328
212,476
213,3262
213,6276
213,6277
213,6278
213,1173
213,6279
213,326
213,6280
213,6281
214,2508
214,6302
214,1306
214,4893
214,6303
215,3910
215,2341
215,6325
215,6326
215,6327
215,6328
215,1562
215,6329
216,439
216,6342
216,3594
216,3617
217,1001
217,6359
217,6360
217,6361
217,2478
217,1111
218,6366
218,6367
219,511
219,6378
219,1983
219,2062
220,6396
220,6397
220,2433
220,6398
220,6399
221,3781
221,6413
221,6414
221,6415
222,6431
222,513
222,3025
222,6432
222,3697
222,1072
223,3915
223,3941
223,3920
224,6457
224,6458
224,6459
224,6460
224,5752
225,6465
225,4935
226,4042
226,678
226,3026
226,6336
226,682
226,4862
226,4704
226,6480
226,429
226,160
227,2720
227,6492
227,6493
228,4255
228,1818
229,6509
229,6510
230,227
230,207
230,224
230,206
230,236
231,2418
231,5409
232,6266
232,6524
232,6525
233,6541
233,4773
233,6542
233,1617
233,4526
233,2337
233,2802
234,5574
234,5585
235,6558
235,6559
236,6572
236,194
236,6573
236,6395
236,2222
237,5089
237,4792
238,6590
238,6591
238,6592
239,5545
239,9
240,6606
240,3556
241,6614
241,6615
242,6635
242,5766
242,6636
242,6637
242,6638
242,6639
243,6653
243,815
243,6654
243,6655
244,6661
244,6301
245,1053
245,6672
245,5279
245,5865
246,6689
246,6690
246,6691
247,78
247,3501
247,4111
247,1013
248,283
248,269
248,5930
248,3943
248,1414
248,6744
248,131
248,2061
248,6745
248,1971
248,6746
248,6747
248,2294
248,6748
249,5401
249,6765
249,6766
250,6783
250,6784
250,6567
250,6785
250,6786
251,5371
251,6343
251,6800
251,6801
251,6802
251,998
252,6815
252,1506
252,6816
252,768
252,6817
252,5997
252,1539
253,1084
253,6823
253,6824
254,4993
254,4070
255,6837
255,23
256,6843
256,6844
257,3944
257,6856
257,5946
257,6857
258,6868
258,1561
258,4205
258,6414
258,5044
259,4835
259,6703
259,6880
260,2264
260,370
260,6908
260,4453
260,621
260,6909
260,5278
260,5268
260,6910
260,6911
260,6912
260,191
260,6913
260,351
260,99
260,3884
260,5877
261,3657
261,1110
262,6931
262,6932
263,6940
263,2410
264,6955
264,6956
264,6957
264,1911
264,579
265,6963
265,493
266,800
266,6967
267,3230
267,6973
267,2407
268,514
268,6987
268,6988
268,1177
268,2045
268,6989
269,3523
269,7018
269,3511
269,7019
269,1324
269,7020
269,6179
270,1160
270,5637
270,1157
271,7043
271,7044
271,7045
271,7046
272,5998
272,5841
272,2802
272,7058
273,4400
273,5306
273,7067
273,6110
274,7077
274,7078
275,7127
275,808
275,7128
275,7129
275,7130
275,7131
275,747
275,1813
275,7132
275,7133
275,3809
275,7134
275,7135
275,7136
275,742
275,5097
275,7137
275,822
275,1089
275,4338
275,6820
275,879
276,3635
276,7155
277,7171
277,5410
277,3596
277,5283
277,3340
277,3326
278,7178
278,7179
279,7190
279,4822
279,6315
279,7191
280,171
280,7196
281,7202
281,7203
282,3478
282,300
282,2524
283,7215
283,7216
283,7217
283,6474
284,7229
284,7230
284,4682
284,3508
284,7231
285,7239
285,3674
286,5345
286,3297
286,7250
286,1347
286,3745
287,5171
287,438
288,1037
288,4412
289,1732
289,7309
289,7310
289,7311
289,4380
289,1693
289,7312
289,7313
289,5328
289,5728
289,7314
289,7315
289,7316
289,4520
289,7317
289,7318
289,7045
290,5853
290,7337
291,439
291,5067
291,7348
292,6182
292,6178
293,7363
293,3524
293,7012
293,7364
294,7371
294,5935
294,151
295,6257
295,4521
295,7388
295,7389
295,1040
295,792
296,7396
296,7397
297,6553
297,7402
298,7410
298,7411
298,1348
299,4875
299,6352
300,7433
300,3404
300,6581
300,2259
300,7377
300,7434
300,999
300,7435
301,988
301,7443
302,2911
302,2995
302,2929
302,2999
303,7451
303,7452
304,7464
304,7465
304,7466
304,7467
304,3590
305,7319
305,7506
305,7507
305,4380
305,7508
305,6632
305,2135
305,6162
305,7203
305,7509
305,1479
305,2112
305,7510
305,4756
305,802
306,7538
306,1671
306,4498
306,7539
306,7540
306,7541
306,853
307,7560
307,7561
307,3649
307,868
307,2643
308,7571
308,7572
309,7587
309,280
309,7588
309,6267
309,6258
310,6477
310,4023
310,7599
310,7600
311,3415
311,3309
311,2259
311,7617
311,7618
311,2287
311,7619
311,7620
311,7621
312,3353
312,7649
312,7650
312,7651
312,6203
312,7652
312,4068
312,7653
312,382
313,7664
313,7665
314,520
314,4833
315,7684
315,4576
315,7685
315,7686
315,7687
315,1584
315,7688
316,1532
316,7078
316,7074
316,7722
316,7723
316,3581
316,7724
316,2110
316,7725
317,225
317,2719
318,2736
318,999
319,6617
319,1899
319,6314
320,7780
320,2330
320,7781
320,6387
320,1065
320,7782
320,118
320,7783
320,3205
320,7784
320,3174
320,6767
320,1061
320,2386
321,5457
321,3742
321,6039
321,1415
321,7810
321,7811
321,7812
321,426
321,6602
321,1008
322,7821
322,6637
322,7822
323,7831
323,7832
324,1626
324,7897
324,5748
324,7898
324,7899
324,7900
324,4358
324,6110
324,4216
324,7901
324,4380
324,7902
324,5979
324,4220
324,4276
324,7522
324,1730
324,6078
324,7903
324,4240
324,4313
324,7904
324,4261
324,2120
324,7905
324,1869
324,7906
324,7907
324,7908
324,4139
324,6149
324,4234
324,6647
324,1594
324,7269
324,1848
325,282
325,284
325,7930
325,7931
325,276
325,1931
326,7984
326,799
326,7985
326,7986
326,7987
326,7988
326,1798
326,2241
326,5558
326,1611
326,400
326,1768
326,1653
326,6531
326,7989
326,728
326,7990
326,7991
326,7992
326,7286
326,7993
326,7278
326,2776
326,7331
327,8008
327,3312
328,2360
328,8014
328,1793
328,426
329,8023
329,8024
329,8025
329,1576
329,820
329,8026
330,321
330,8034
331,331
331,6717
331,284
332,3270
332,5161
332,5205
332,1262
332,5221
332,1244
332,6490
332,8054
332,3054
332,3644
333,6838
333,8141
333,7281
333,8142
333,143
333,8143
333,1860
333,4234
333,8144
333,8145
333,8146
333,8147
333,1800
333,7845
333,3441
333,6445
333,8148
333,8149
333,8150
333,8151
333,92
333,7297
333,1688
333,8152
333,8153
333,8154
333,5311
333,5830
333,8155
333,1659
333,8156
334,4493
334,464
335,8173
335,5778
336,8178
336,8179
337,8184
337,3586
337,3588
338,8214
338,8215
338,136
338,5268
338,88
338,461
338,2297
338,1121
338,4582
338,8216
338,2258
338,107
338,8217
338,8218
338,90
339,7348
339,486
339,8233
339,267
339,7347
340,8241
340,1354
340,8242
340,1328
341,8266
341,8267
341,5872
341,4400
341,6501
341,8268
341,5986
341,8269
342,2947
342,3014
342,2943
342,2896
342,2942
342,2984
342,3004
342,2991
342,3012
342,2917
342,2950
342,2886
342,2993
342,2971
342,2989
342,3002
342,2921
342,1176
342,2900
342,2958
342,2916
343,8286
343,1911
343,8287
343,3031
343,8288
343,7233
343,3032
344,1392
344,1352
344,8211
345,8311
345,13
345,8312
345,8313
345,6320
345,1040
345,5858
345,5861
345,5728
345,4763
345,8314
346,7004
346,681
347,8329
347,8330
347,8331
347,8050
347,1247
348,1637
348,1873
349,8353
349,6962
349,8354
349,8355
350,3593
350,3347
350,5807
350,3980
351,7354
351,8372
352,8375
352,8376
353,6035
353,8377
354,8402
354,5211
354,350
354,667
354,3866
354,3563
354,8403
354,8404
354,3326
354,7925
354,8405
354,278
354,6746
355,8417
355,8418
355,8419
355,5432
356,225
356,3311
356,6379
356,8448
356,8449
356,8450
356,2044
356,6703
356,6441
356,8451
356,2076
356,4076
356,1139
356,3936
356,3335
356,7170
357,4796
357,4300
358,8462
358,3740
359,8470
359,8471
360,1992
360,1923
360,2023
360,1983
360,1426
360,8492
360,1949
360,8493
360,2061
360,1371
360,4103
360,8494
360,8495
360,2738
360,8496
360,1937
360,1936
360,7405
360,3328
361,5713
361,4052
361,2259
361,367
361,5508
362,8522
362,426
362,8341
362,8523
363,1337
363,2730
363,8547
363,3584
363,8548
363,1342
363,8549
363,3517
363,3574
363,8550
363,129
363,7566
363,8551
364,915
364,1074
365,5402
365,5355
366,943
366,938
366,936
366,2732
366,935
367,8585
367,1311
368,8066
368,8601
368,5537
368,5623
368,4131
368,8602
369,8611
369,8612
370,8626
370,8627
370,8628
371,3549
371,1222
371,237
371,8645
371,8646
371,8647
372,8658
372,8659
373,312
373,3476
374,8564
374,8668
375,3378
375,6336
375,713
375,6865
375,6472
375,6866
376,8706
376,8707
376,4163
376,8708
376,8709
376,53
376,849
376,30
376,8710
377,8749
377,8750
377,955
377,5986
377,8751
377,952
377,5182
377,8704
377,6324
377,896
377,6962
377,8752
377,915
377,8753
377,8754
377,150
377,3491
378,975
378,8766
379,8718
379,8778
379,1632
379,6457
379,7859
380,1999
380,8789
380,2335
380,6475
381,8796
381,288
382,8827
382,8828
382,8829
382,8830
382,4999
382,8831
382,8832
382,8833
382,8834
383,4036
383,8854
383,3399
383,8855
383,6410
383,8856
383,8857
383,1783
383,8858
383,8744
383,4967
383,8859
384,8641
384,3447
385,4357
385,2803
385,8880
385,8881
385,2114
385,8882
385,8883
386,8887
386,525
387,1257
387,1009
387,8898
388,3425
388,8911
388,3767
388,1417
388,7435
388,2384
388,3461
388,4967
388,4974
388,354
388,4703
388,3301
388,6473
388,5032
389,8920
389,6826
390,3779
390,8927
390,2733
390,8928
390,8929
391,8943
391,4042
391,1075
391,8944
391,517
391,3299
391,2031
392,6343
392,8952
393,6155
393,2231
393,8970
393,5886
393,8252
394,4866
394,8987
394,4872
394,6588
394,6591
394,6451
394,4238
394,2194
394,7667
395,9002
395,9003
396,1253
396,9013
396,9014
396,9015
397,9026
397,8318
398,1236
398,8009
399,9034
399,9035
400,1284
400,6570
400,9041
401,4894
401,3649
401,1247
401,5090
401,9068
401,8319
401,7167
401,3650
401,9069
401,9070
401,9071
401,5363
402,4919
402,2659
402,2668
402,2634
402,9100
403,2776
403,9149
403,6542
403,6023
403,4566
403,1087
403,6160
403,5665
403,4396
403,815
403,796
403,9150
403,1083
403,9151
403,725
403,7844
403,870
403,9152
403,1500
403,4275
403,7478
403,7956
403,1530
403,2781
403,9153
403,1511
403,4368
403,9154
403,9155
403,1470
403,1102
403,755
403,2771
403,4611
403,4764
403,1488
403,1520
403,9156
403,1566
403,9157
403,4791
404,1371
404,997
405,1235
405,6284
405,7204
405,8042
405,8051
405,9189
406,5400
406,2078
406,7814
406,6751
406,5800
406,9205
406,286
406,138
406,3889
407,2436
407,4158
407,8020
407,5164
407,5307
407,845
407,5474
407,5619
407,8447
407,1369
407,6538
407,9230
407,9231
407,9232
407,9233
408,896
408,9245
408,8277
408,8915
408,8905
408,3463
408,9246
408,3410
409,9260
409,9261
409,8163
409,9262
410,9271
410,6470
410,998
411,9278
411,9279
412,5325
412,9284
413,9291
413,3497
413,3499
414,9297
414,5785
414,8897
415,9316
415,9317
415,9318
415,7134
415,2141
415,5174
415,1084
415,867
415,823
415,9319
415,9320
415,3898
415,850
415,4788
415,9321
416,9328
416,9329
417,5194
417,1235
418,9339
418,4563
419,5937
419,5583
419,9261
419,952
420,9350
420,2724
421,5374
421,6366
421,9356
421,9357
421,7467
422,5485
422,5489
422,4091
423,4730
423,9363
424,4896
424,3429
425,5279
425,9370
425,9371
426,9389
426,3466
426,4867
426,9390
426,9391
426,4868
427,9407
427,9408
427,9409
427,9410
428,2634
428,2628
428,5279
428,2662
428,5547
428,2601
428,2599
428,2637
428,537
428,2631
428,2532
428,1053
428,2685
428,1044
428,2638
428,6547
428,539
428,645
428,2618
428,2699
428,2579
428,2682
428,6549
428,2565
428,2617
428,2605
428,2556
428,2587
428,2590
428,857
428,2687
428,2592
428,2624
428,2529
428,2568
428,2603
428,605
429,6366
429,5634
430,7185
430,666
431,2338
431,3566
431,5222
431,353
431,3875
431,6183
431,1294
432,9453
432,8354
432,6185
433,9494
433,698
433,9495
433,1992
433,3624
433,5078
433,9496
433,1970
433,9497
433,3695
433,8454
433,9498
433,6511
433,5791
433,5161
433,9499
433,9500
433,4071
433,9501
433,1415
433,9502
433,2511
433,6516
433,9503
433,5799
433,9504
433,1953
434,9514
434,9515
435,9530
435,9531
435,5000
435,9532
435,3810
435,9533
436,9558
436,9559
436,3536
436,8373
436,9560
436,9561
436,9562
436,9563
436,9564
436,9565
437,9577
437,9578
438,6703
438,1681
438,9587
438,980
439,3516
439,3521
440,6703
440,579
440,9600
441,2208
441,8772
442,7782
442,1159
443,9289
443,7012
443,3534
443,3765
443,9632
443,8334
443,9568
443,9633
443,3511
443,9634
444,5060
444,3487
445,4083
445,5777
445,9650
446,9659
446,9660
447,9666
447,793
447,4162
447,1476
447,1625
448,3593
448,6480
448,6336
448,4089
449,7255
449,4455
449,2112
450,9686
450,9687
451,7569
451,7566
452,6656
452,4306
453,9697
453,9103
454,392
454,4635
454,8615
455,9719
455,9720
455,2787
455,9721
455,732
455,1905
455,9304
455,819
455,9722
455,9299
455,5600
456,1816
456,5426
457,9735
457,9414
458,3600
458,9737
459,2406
459,9741
460,4493
460,7042
460,9748
461,9753
461,1279
461,1035
461,9754
462,9148
462,1454
462,9765
462,796
463,3439
463,1532
463,6376
464,9782
464,9783
464,5080
464,242
464,8635
464,6266
464,3478
465,9789
465,5027
466,3613
466,4821
466,3312
467,7091
467,9791
468,1643
468,1863
469,288
469,449
469,5199
469,9800
470,2981
470,2935
470,2923
471,9813
471,9814
471,3576
471,940
472,9825
472,9826
473,9844
473,9845
473,9846
473,6129
473,7850
473,7142
474,145
474,8162
475,9852
475,9853
475,9854
476,675
476,693
476,6337
477,6971
477,7782
477,9869
477,9870
477,1390
477,562
477,1112
477,9871
478,8041
478,8051
478,4427
478,9191
478,3266
478,9186
479,9879
479,9880
479,7112
479,9881
479,5176
480,9891
480,8916
480,9892
480,9893
481,9476
481,9898
481,8319
481,9469
481,9065
481,9078
482,6726
482,6725
482,9901
483,9908
483,5138
484,9173
484,9920
484,4036
484,6205
484,9921
484,9922
485,1141
485,6486
486,2213
486,6918
487,6098
487,9934
487,89
487,9935
488,2993
488,2948
488,2989
488,2956
488,2995
488,2991
488,2969
488,2885
488,2944
488,2935
488,2900
488,2999
488,2912
488,2965
488,2981
488,2990
488,2938
488,2902
488,2985
488,2960
488,2895
489,9357
489,6335
490,9943
490,9944
491,1757
491,1633
491,9953
491,9954
491,4507
492,9961
492,9962
493,5757
493,5700
494,9966
494,3570
495,9973
495,1129
495,1001
495,9974
495,1008
495,9975
495,1128
495,225
496,289
496,1004
497,1845
497,8958
497,4479
497,9956
498,7488
498,10004
498,8301
498,10005
498,426
498,1783
498,6933
498,8010
498,10006
499,275
499,6049
499,350
499,10024
499,10025
499,302
499,10026
500,912
500,897
500,10040
500,465
500,10041
500,4528
500,4038
500,1864
500,4057
501,2865
501,10047
501,7197
502,8494
502,1330
503,10060
503,9202
503,2013
503,8397
503,10061
504,10065
504,5021
505,10071
505,10072
506,10077
506,9332
506,3867
507,4824
507,5345
508,464
508,10090
509,9495
509,10107
509,4943
509,3270
509,3549
509,5355
509,10108
509,7646
509,3620
509,9472
509,1243
510,6205
510,6208
510,4932
510,10117
511,6379
511,291
511,2026
511,8801
511,1943
512,7646
512,10136
512,10137
512,10138
512,7182
513,10146
513,7789
514,10153
514,10154
514,8329
514,10155
514,9800
515,429
515,10161
515,3443
516,2732
516,2058
517,10179
517,10180
517,10181
517,10182
517,7753
517,3059
517,913
517,3188
518,10188
518,10189
519,10206
519,3641
519,10207
519,8928
519,3820
519,2409
519,10208
519,10209
519,6983
519,10210
